reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-05-06,wk inc flu prop ed visits,3,2023-05-27,South Carolina,quantile,0.45,0.002892125
2023-05-06,wk inc flu prop ed visits,3,2023-05-27,South Carolina,quantile,0.5,0.0031801446
2023-05-06,wk inc flu prop ed visits,3,2023-05-27,South Carolina,quantile,0.55,0.0033526751
2023-05-06,wk inc flu prop ed visits,3,2023-05-27,South Carolina,quantile,0.6,0.0033881855
2023-05-06,wk inc flu prop ed visits,3,2023-05-27,South Carolina,quantile,0.65,0.0037775286
2023-05-06,wk inc flu prop ed visits,3,2023-05-27,South Carolina,quantile,0.7,0.003792097
2023-05-06,wk inc flu prop ed visits,3,2023-05-27,South Carolina,quantile,0.75,0.0076065618
2023-05-06,wk inc flu prop ed visits,3,2023-05-27,South Carolina,quantile,0.8,0.01366642
2023-05-06,wk inc flu prop ed visits,3,2023-05-27,South Carolina,quantile,0.85,0.026638705
2023-05-06,wk inc flu prop ed visits,3,2023-05-27,South Carolina,quantile,0.9,0.03790224
2023-05-06,wk inc flu prop ed visits,3,2023-05-27,South Carolina,quantile,0.95,0.06318427
2023-05-06,wk inc flu prop ed visits,3,2023-05-27,South Carolina,quantile,0.975,0.0667717
2023-05-06,wk inc flu prop ed visits,3,2023-05-27,South Carolina,quantile,0.99,0.07896396
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.01,0.0
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.025,0.0
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.05,0.0
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.1,0.00062424334
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.15,0.0014384246
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.2,0.0022098157
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.25,0.002307444
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.3,0.0023874955
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.35,0.00255137
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.4,0.0029788653
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.45,0.0032001762
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.5,0.0032627478
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.55,0.003680089
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.6,0.003769118
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.65,0.0048943562
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.7,0.005630242
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.75,0.00726358
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.8,0.012082353
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.85,0.021056734
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.9,0.035048794
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.95,0.057661314
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.975,0.064922646
2023-05-06,wk inc flu prop ed visits,4,2023-06-03,South Carolina,quantile,0.99,0.06802237
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.01,0.0
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.025,0.00048001276
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.05,0.0011320123
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.1,0.0015684216
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.15,0.0016044256
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.2,0.0017646461
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.25,0.0019542854
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.3,0.002247501
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.35,0.0024386847
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.4,0.0028363597
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.45,0.0029094839
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.5,0.0034312762
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.55,0.0039408575
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.6,0.004740216
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.65,0.0050174017
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.7,0.00621973
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.75,0.007628287
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.8,0.01024753
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.85,0.024129754
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.9,0.029880172
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.95,0.046824727
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.975,0.067687884
2023-05-13,wk inc flu prop ed visits,1,2023-05-20,South Carolina,quantile,0.99,0.07783571
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.01,0.0
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.025,0.0004313242
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.05,0.0004977305
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.1,0.001055574
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.15,0.0011861927
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.2,0.0013569851
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.25,0.0014503355
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.3,0.0015235619
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.35,0.0021686156
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.4,0.0025425826
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.45,0.0032416154
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.5,0.003337344
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.55,0.0037559117
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.6,0.003889574
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.65,0.0039309296
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.7,0.004133977
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.75,0.004162382
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.8,0.0054713013
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.85,0.009295757
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.9,0.03481969
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.95,0.047819607
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.975,0.06709397
2023-05-13,wk inc flu prop ed visits,2,2023-05-27,South Carolina,quantile,0.99,0.08606398
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.01,0.0
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.025,0.0
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.05,0.0
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.1,0.0017507018
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.15,0.0017983092
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.2,0.001889669
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.25,0.0019153296
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.3,0.0019595837
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.35,0.0021424252
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.4,0.0029276675
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.45,0.0029460432
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.5,0.0032272574
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.55,0.0034197513
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.6,0.003423139
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.65,0.0038137562
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.7,0.0038691668
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.75,0.0076988228
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.8,0.013685478
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.85,0.026735533
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.9,0.037945315
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.95,0.063242115
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.975,0.06693552
2023-05-13,wk inc flu prop ed visits,3,2023-06-03,South Carolina,quantile,0.99,0.07912063
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.01,0.0
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.025,0.0
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.05,0.0
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.1,0.0006402082
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.15,0.0014561414
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.2,0.0022472902
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.25,0.0023379377
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.3,0.002439129
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.35,0.0025901303
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.4,0.0029813943
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.45,0.0032520436
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.5,0.0033051851
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.55,0.0037574382
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.6,0.0038086192
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.65,0.0049287356
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.7,0.0056822854
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.75,0.0073256283
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.8,0.012163249
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.85,0.021104284
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.9,0.03511842
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.95,0.05775789
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.975,0.06507994
2023-05-13,wk inc flu prop ed visits,4,2023-06-10,South Carolina,quantile,0.99,0.06815969
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.01,0.0
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.025,0.00049328135
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.05,0.0011428199
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.1,0.0015945649
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.15,0.001653557
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.2,0.0017833137
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.25,0.001998597
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.3,0.0022723863
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.35,0.0024618732
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.4,0.0028903633
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.45,0.0029610186
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.5,0.0034476412
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.55,0.0039875247
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.6,0.004791903
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.65,0.005071645
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.7,0.0062885173
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.75,0.0076765222
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.8,0.010288402
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.85,0.024159882
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.9,0.029944493
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.95,0.04689577
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.975,0.06776423
2023-05-20,wk inc flu prop ed visits,1,2023-05-27,South Carolina,quantile,0.99,0.07790599
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.01,0.0
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.025,0.00045185757
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.05,0.0005048998
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.1,0.0010961675
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.15,0.0011905521
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.2,0.0013759955
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.25,0.0014758618
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.3,0.0015470617
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.35,0.002182375
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.4,0.00257287
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.45,0.0032728913
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.5,0.0033742199
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.55,0.0038179103
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.6,0.003939214
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.65,0.00397544
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.7,0.0041760276
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.75,0.0042018527
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.8,0.005527573
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.85,0.009362553
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.9,0.034846805
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.95,0.047907207
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.975,0.06718869
2023-05-20,wk inc flu prop ed visits,2,2023-06-03,South Carolina,quantile,0.99,0.08614172
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.01,0.0
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.025,0.0
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.05,0.0
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.1,0.001764291
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.15,0.0018091414
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.2,0.001911476
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.25,0.0019417465
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.3,0.001983787
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.35,0.0021883375
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.4,0.002963522
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.45,0.0029787323
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.5,0.003251749
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.55,0.0034477601
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.6,0.0034680169
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.65,0.0038425026
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.7,0.003915861
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.75,0.0077476306
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.8,0.013702094
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.85,0.026778813
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.9,0.037958648
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.95,0.063281715
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.975,0.06701925
2023-05-20,wk inc flu prop ed visits,3,2023-06-10,South Carolina,quantile,0.99,0.07921314
2023-05-20,wk inc flu prop ed visits,4,2023-06-17,South Carolina,quantile,0.01,0.0
2023-05-20,wk inc flu prop ed visits,4,2023-06-17,South Carolina,quantile,0.025,0.0
2023-05-20,wk inc flu prop ed visits,4,2023-06-17,South Carolina,quantile,0.05,0.0
2023-05-20,wk inc flu prop ed visits,4,2023-06-17,South Carolina,quantile,0.1,0.0006501257
2023-05-20,wk inc flu prop ed visits,4,2023-06-17,South Carolina,quantile,0.15,0.0014680377
2023-05-20,wk inc flu prop ed visits,4,2023-06-17,South Carolina,quantile,0.2,0.0022663763
2023-05-20,wk inc flu prop ed visits,4,2023-06-17,South Carolina,quantile,0.25,0.0023650583
2023-05-20,wk inc flu prop ed visits,4,2023-06-17,South Carolina,quantile,0.3,0.0024682533
2023-05-20,wk inc flu prop ed visits,4,2023-06-17,South Carolina,quantile,0.35,0.0026130087
2023-05-20,wk inc flu prop ed visits,4,2023-06-17,South Carolina,quantile,0.4,0.0029920232
2023-05-20,wk inc flu prop ed visits,4,2023-06-17,South Carolina,quantile,0.45,0.0032778676
2023-05-20,wk inc flu prop ed visits,4,2023-06-17,South Carolina,quantile,0.5,0.003334451
2023-05-20,wk inc flu prop ed visits,4,2023-06-17,South Carolina,quantile,0.55,0.0037974264
2023-05-20,wk inc flu prop ed visits,4,2023-06-17,South Carolina,quantile,0.6,0.003834647
2023-05-20,wk inc flu prop ed visits,4,2023-06-17,South Carolina,quantile,0.65,0.004957853
2023-05-20,wk inc flu prop ed visits,4,2023-06-17,South Carolina,quantile,0.7,0.0057119443
2023-05-20,wk inc flu prop ed visits,4,2023-06-17,South Carolina,quantile,0.75,0.0073615722
2023-05-20,wk inc flu prop ed visits,4,2023-06-17,South Carolina,quantile,0.8,0.012199909
